all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/застрела/св	 застрелаат 	 Вид збор: Глагол, свршен 	 Вид: усмрти (св.) NEXT_MEANING Слично со: стрела (св. и несв.) NEXT_MEANING Слично со: убие (св.) 	 Англиски: kill, shoot Албански: vras NEXT_MEANING Англиски: shoot Албански: qëlloj NEXT_MEANING Англиски: kill, shoot Албански: vras 		 Тие застрелаа кон патролата. 	 Вид: усмрти (св.) 		 1. застрелува несв. (се) застрелуваатNEXT_MEANING 2. застрелување ср. глаг. им. 	застрела, св
http://www.makedonski.info/show/застриг/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 			 			застриг, м
http://www.makedonski.info/show/застриже/св	 застрижат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING 	 Англиски: shear Албански: krasis NEXT_MEANING Англиски: cut Албански: pres NEXT_MEANING Англиски: cut Албански: pres 		 Берберот го беше застригол надве-натри. 	 		 застрижува несв. (се) застрижуваат	застриже, св
http://www.makedonski.info/show/застрои/св	 застројат 	 Вид збор: Глагол, свршен 	 Слично со: зачини (св.) 	 Англиски: spice 	 Дијалектен збор NEXT_MEANING Гастрономија 		 Слично со: зачини (св.) 		 застројува несв. застројуваат	застрои, св
http://www.makedonski.info/show/заструг/м	 мн. заструзи 	 Вид збор: Именка, машки род 	 Вид: сад (м.) 	 	 Дијалектен збор 		 Вид: сад (м.) 			заструг, м
http://www.makedonski.info/show/заструга/св	 застругаат 	 Вид збор: Глагол, свршен 	 	 	 Дијалектен збор 				 застругува несв. застругуваат	заструга, св
http://www.makedonski.info/show/заструже/св	 застружат 	 Вид збор: Глагол, свршен 	 Слично со: зачкрипи (св.) NEXT_MEANING 	 Англиски: grate Албански: gdhend NEXT_MEANING Англиски: grind Албански: gdhend 		 Од вчера ги заструга штиците и уште не е готов. 	 Слично со: зачкрипи (св.) 		 1. застружува несв. застружуваатNEXT_MEANING 2. застругува несв. застругуваатNEXT_MEANING 3. застружување ср. глаг. им. 	заструже, св
http://www.makedonski.info/show/заструи/св	 заструјат 	 Вид збор: Глагол, свршен 	 	 Англиски: stream 		 Во жилите му заструи крвта. NEXT_MEANING Во собата заструи ладен воздух. NEXT_MEANING По снагата му заструија студени морници. 				заструи, св
http://www.makedonski.info/show/застуди/св	 застудат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING 	 Англиски: cool off Албански: bëhet ftohtë NEXT_MEANING Англиски: cool off Албански: bëhet ftohtë NEXT_MEANING Англиски: freeze Албански: ngricë 	 Безлично NEXT_MEANING Безлично 	 Времето застуде. NEXT_MEANING Ноќите застудеа. 			 1. застудува несв. застудуваатNEXT_MEANING 2. застудување ср. глаг. им. 	застуди, св
http://www.makedonski.info/show/засука/св	 засукаат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING Слично со: завитка (св.) NEXT_MEANING Слично со: подвитка (св.) NEXT_MEANING 	 Англиски: knead Албански: gatuaj NEXT_MEANING Англиски: twist Албански: dredh NEXT_MEANING Англиски: twist Албански: dredh NEXT_MEANING Англиски: roll up Албански: përvel NEXT_MEANING Англиски: roll up Албански: përvel 	 Гастрономија 	 Таа го засука малку конецот пред да го вдене во иглата. 	 	Изведенки	 1. засукува несв. (се) засукуваатNEXT_MEANING 2. засукување ср. глаг. им.NEXT_MEANING 3. засучува несв. (се) засучуваатNEXT_MEANING 4. засучување ср. глаг. им.	засука, св
http://www.makedonski.info/show/засуче/св	 (се) засучат 	 Вид збор: Глагол, свршен 	 Слично со: засука (св.) 	 Англиски: twist 			 Слично со: засука (св.) 		 1. засучува несв. (се) засучуваатNEXT_MEANING 2. засучување ср. глаг. им.NEXT_MEANING 3. засукува несв. (се) засукуваатNEXT_MEANING 4. засукување ср. глаг. им.	засуче, св
http://www.makedonski.info/show/засуши/св	 засушат 	 Вид збор: Глагол, свршен 	 Спротивно од: намокри (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: dry Албански: thaj NEXT_MEANING Англиски: dry Албански: thahet NEXT_MEANING Англиски: dry Албански: thaj NEXT_MEANING Албански: thaj lehtë NEXT_MEANING Англиски: dry Албански: thahet NEXT_MEANING Англиски: dry Албански: thahet 		 Тој ги засуши мокрите алишта на ќумбето и пак ги облече. 		Изведенки	 1. засушува несв. (се) засушуваатNEXT_MEANING 2. засушување ср. глаг. им. 	засуши, св
http://www.makedonski.info/show/затагува/св	 затагуваат 	 Вид збор: Глагол, свршен 	 	 Англиски: mourn 		 Тој затагува по родниот дом. 				затагува, св
http://www.makedonski.info/show/затаен/прид	 затаениот 	 Вид збор: Придавка 	 Слично со: прикриен (прид.) 	 Англиски: hidden 			 Слично со: прикриен (прид.) 		 затаеност ж.	затаен, прид
http://www.makedonski.info/show/затажи/св	 затажат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: mourn Албански: vajtoj, pikëlloj NEXT_MEANING Англиски: mourn Албански: ndiej pikëllim, vajtoj 		 Тој се затажил за децата. 	 		 1. затажува несв. (се) затажуваатNEXT_MEANING 2. затажување ср. глаг. им. 	затажи, св
http://www.makedonski.info/show/затаи/св	 затаат 	 Вид збор: Глагол, свршен 	 Слично со: прикрие (св.) NEXT_MEANING Слично со: проневери (св.) NEXT_MEANING NEXT_MEANING Слично со: скрие (св.) 	 Англиски: conceal Албански: fsheh NEXT_MEANING Англиски: embezzle Албански: fsheh, përvetësoj NEXT_MEANING Англиски: keep silent Албански: mbaj, ruaj NEXT_MEANING Англиски: hide Албански: fsheh 		 Тој го затаил кусурот што му го вратиле во продавницата. 	 Слично со: прикрие (св.) 		 1. затајува несв. (се) затајуваатNEXT_MEANING 2. затајување ср. глаг. им. Пример: Паралелно се работи и на утврдување на причините зошто дошло до затајување на алармите за пожар.	затаи, св
http://www.makedonski.info/show/затала/св	 заталаат 	 Вид збор: Глагол, свршен 	 	 	 Дијалектен збор 				 заталува несв. заталуваат	затала, св
http://www.makedonski.info/show/заталка/св	 заталкаат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Албански: endem NEXT_MEANING Албански: filloj të endet 		 Заталкав во некое село каде што никогаш порано не сум бил. 			 заталкува несв. заталкуваат	заталка, св
http://www.makedonski.info/show/затанчи/св	 затанчат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: sharpen, thin out Албански: t'holloj NEXT_MEANING Англиски: taper Албански: t'holloj NEXT_MEANING Англиски: protract Албански: zgjas, ngadalsoj NEXT_MEANING Англиски: wear out Албански: vjetrohet 	 Преносно значење 	 Го затанчи моливот. NEXT_MEANING Ја затанчи жицата. 			 затанчува несв. (се) затанчуваат	затанчи, св
http://www.makedonski.info/show/затапен/прид	 затапениот 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: blunt NEXT_MEANING Англиски: dull 	 Преносно значење 	 затапен човек 	 		 затапеност ж.	затапен, прид
http://www.makedonski.info/show/затапи/св	 затапат 	 Вид збор: Глагол, свршен 	 Спротивно од: заостри (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: blunt Албански: topis NEXT_MEANING Англиски: dull Албански: topit NEXT_MEANING Англиски: dull Албански: topitem NEXT_MEANING Англиски: blunt Албански: i topitur, i pamprehur 	 Преносно значење NEXT_MEANING Преносно значење 	 Ја затапи секирата. 		 2. затапување ср. глаг. им. 	 1. затапува несв. (се) затапуваатNEXT_MEANING 2. затапување ср. глаг. им. 	затапи, св
http://www.makedonski.info/show/затапка/св	 затапкаат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: stamp Албански: shkel me shtypje NEXT_MEANING Англиски: trample Албански: shkel, shtyp 		 Луѓето затапкаа во место. NEXT_MEANING Тој ме затапка по рамениците. NEXT_MEANING Таа ја затапка волната во вреќата. 	 		 затапкува несв. затапкуваат	затапка, св
http://www.makedonski.info/show/затарашка/св	 затарашкаат 	 Вид збор: Глагол, свршен 	 	 Англиски: search 		 Погледот му затарашка понатаму од куклата. 				затарашка, св
http://www.makedonski.info/show/зататни/св	 зататнат 	 Вид збор: Глагол, свршен 	 	 Англиски: roar 		 Некаде далеку зататне воз. NEXT_MEANING Зататнеа топовски пукоти. 			 зататнува несв. зататнуваат	зататни, св
http://www.makedonski.info/show/заташка/св	 заташкаат 	 Вид збор: Глагол, свршен 	 Слично со: кашира (св. и несв.) , прикрие (св.) 	 Англиски: cover up 	 Нестандарден збор 		 Слично со: кашира (св. и несв.) , прикрие (св.) 		 1. заташкува несв. заташкуваатNEXT_MEANING 2. заташкување ср. глаг. им.	заташка, св
http://www.makedonski.info/show/затвара/несв	 (се) затвараат 	 Вид збор: Глагол, несвршен 	 	 	 Дијалектен збор 				 затварање ср. глаг. им. 	затвара, несв
http://www.makedonski.info/show/затвор/м	 мн. затвори 	 Вид збор: Именка, машки род 	 Слично со: зандана (ж.) , апс (м.) NEXT_MEANING Слично со: робија (ж.) NEXT_MEANING Слично со: запек (м.) NEXT_MEANING Слично со: катанец (м.) 	 Англиски: prison Албански: burg NEXT_MEANING Англиски: imprisonment Албански: burgim NEXT_MEANING Англиски: constipation Албански: kapsllëk NEXT_MEANING Латински: dry Англиски: lock 	 Правда NEXT_MEANING Правда NEXT_MEANING Медицина NEXT_MEANING Дијалектен збор 	 Тој е осуден на три години затвор. 	 Слично со: зандана (ж.) , апс (м.) 			затвор, м
http://www.makedonski.info/show/затвора/несв	 затвораат 	 Вид збор: Глагол, несвршен 	 Слично со: апси (несв.) Спротивно од: ослободи (св.) NEXT_MEANING Спротивно од: отвора (несв.) NEXT_MEANING 	 Англиски: imprison Албански: mbyll, burgos NEXT_MEANING Англиски: close Албански: mbyll NEXT_MEANING Англиски: close Албански: mbyllem 		 Го затворија заради проневера. 				затвора, несв
http://www.makedonski.info/show/затворало/ср	 мн. затворала 	 Вид збор: Именка, среден род 	 	 Англиски: lock 	 Дијалектен збор NEXT_MEANING Разговорно 					затворало, ср
http://www.makedonski.info/show/затворач/м	 мн. затворачи 	 Вид збор: Именка, машки род 	 NEXT_MEANING Слично со: тапа (ж.) , затка (ж.) Спротивно од: отворач (м.) 	 Англиски: shutter Албански: mbyllës, ndalues NEXT_MEANING Англиски: closer Албански: shtupë, tapë 	 Воен термин 	 На масата стоеја неколку чаши и шише со изваден затворач. 	 			затворач, м
http://www.makedonski.info/show/затворен/прид	 затворени 	 Вид збор: Придавка 	 Спротивно од: отворен (прид.) NEXT_MEANING NEXT_MEANING Слично со: уапсен (прид.) NEXT_MEANING Слично со: темен (прид.) NEXT_MEANING Слично со: молчалив (прид.) 	 Англиски: closed Албански: i mbzllur NEXT_MEANING Англиски: closed Албански: i mbyllur, i izoluar NEXT_MEANING Англиски: imprisoned Албански: i mbyllur, i burgosur NEXT_MEANING Англиски: dark Албански: e mbyllur NEXT_MEANING Англиски: withdrawn Албански: i mbyllur 	 Преносно значење 	 затворен простор NEXT_MEANING затворен автомобил NEXT_MEANING затворени вагони 	 Спротивно од: отворен (прид.) 	 Затворен живот - живот без контакт со другите луѓе. 	 1. затворено прил. темен Пример: Затворено жолта боја.NEXT_MEANING 2. затвореност ж. Особина на тој што е затворен, молчалив.	затворен, прид
http://www.makedonski.info/show/затвореник/м	 мн. затвореници 	 Вид збор: Именка, машки род 	 Слично со: апсеник (м.) 	 Англиски: prisoner Албански: i burgosur 			 Слично со: апсеник (м.) 		 1. затвореница ж. мн. затворенициNEXT_MEANING 2. затвореничка ж. мн. затвореничкиNEXT_MEANING 3. затворенички прид. затвореничкиотNEXT_MEANING 4. затвореништво ср.	затвореник, м
http://www.makedonski.info/show/затвори/св	 затворат 	 Вид збор: Глагол, свршен 	 Спротивно од: отвори (св.) NEXT_MEANING Слично со: спречи (св.) , блокира (св. и несв.) NEXT_MEANING Спротивно од: поклопи (св.) NEXT_MEANING NEXT_MEANING Слично со: запре (св.) NEXT_MEANING Слично со: исклучи (св.) NEXT_MEANING NEXT_MEANING Слично со: уапси (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING Слично со: повлече (св.) NEXT_MEANING Слично со: зарасте (св.) 	 Англиски: shut Албански: mbyll NEXT_MEANING Англиски: block Албански: mbyll, bllokon NEXT_MEANING Англиски: seal Албански: mbyll NEXT_MEANING Англиски: close Албански: mbyll NEXT_MEANING Англиски: shut Албански: mbyll NEXT_MEANING Англиски: turn off Албански: çkyç NEXT_MEANING Англиски: lock Албански: mbyll, mshel NEXT_MEANING Англиски: arrest Албански: mbyll, burgos NEXT_MEANING Англиски: shut Албански: mbyll, burgos NEXT_MEANING Англиски: close Албански: mbaron, mbyll NEXT_MEANING Англиски: close Албански: mbyll NEXT_MEANING Англиски: shut Албански: mbyllem NEXT_MEANING Англиски: withdraw Албански: mbyllet në vehte NEXT_MEANING Англиски: close Албански: mbyllet, shërohet 	 Разговорно 	 Затвори пат. NEXT_MEANING Затвори улица. NEXT_MEANING Затвори граница. 	 Спротивно од: отвори (св.) 	 8. Лиши од слобода, уапси некого. Англиски: arrest Албански: mbyll, burgos Примери: Го затвориле поради кражба. Слично со: уапси (св.) 	 затворање ср. глаг. им. 	затвори, св
http://www.makedonski.info/show/затворник/м	 мн. затворници 	 Вид збор: Именка, машки род 	 	 Англиски: prisoner 					 1. затворница ж. мн. затворнициNEXT_MEANING 2. затворничка ж. мн. затворничкиNEXT_MEANING 3. затворнички прид. затворничкиот	затворник, м
http://www.makedonski.info/show/затворски/прид	 затворска 	 Вид збор: Придавка 	 	 	 Правда 	 затворска казна NEXT_MEANING затворски ѕид 				затворски, прид
http://www.makedonski.info/show/затврден/прид	 затврдениот 	 Вид збор: Придавка 	 NEXT_MEANING Слично со: стабилен (прид.) 	 Англиски: hardened NEXT_MEANING Англиски: firm 		 Затврден статус. NEXT_MEANING Затврдена положба. 	 		 затврденост ж.	затврден, прид
http://www.makedonski.info/show/затврди/св	 затврдат 	 Вид збор: Глагол, свршен 	 Слично со: зацврсти (св.) NEXT_MEANING NEXT_MEANING Слично со: востанови (св.) 	 Англиски: establish Албански: themeloj NEXT_MEANING Англиски: harden Албански: themelua NEXT_MEANING Англиски: establish Албански: themeloj 		 Се затврди во него една тешка мисла. 	 Слично со: зацврсти (св.) 		 1. затврдува несв. (се) затврдуваатNEXT_MEANING 2. затврдување ср. глаг. им. 	затврди, св
http://www.makedonski.info/show/затврдне/св	 затврднат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: harden Албански: forcohet, ngurtësohet NEXT_MEANING Англиски: strengthen Албански: përforcoj 	 Преносно значење 	 И последното негово дело ја затврднува позицијата на еден од водечките творци на неговата генерација. 	 		 1. затврднува несв. затврднуваатNEXT_MEANING 2. затврднување ср. глаг. им. 	затврдне, св
http://www.makedonski.info/show/затега/несв	 затегаат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING Слично со: развлече (св.) NEXT_MEANING NEXT_MEANING 	 Англиски: tighten Албански: shtrëngojë NEXT_MEANING Англиски: stretch Албански: zgjas, tërheq NEXT_MEANING Англиски: tighten Албански: tensionoj NEXT_MEANING Англиски: stretch Албански: zgjas, tërheq 	 Преносно значење 	 Одвреме-навреме ги затега дизгините на коњот. NEXT_MEANING Многу го затегаш ременот, ќе се скине. 			 затегање ср. глаг. им. 	затега, несв
http://www.makedonski.info/show/затегнат/прид	 затегнати 	 Вид збор: Придавка 	 NEXT_MEANING Слично со: напрегнат (прид.) , заострен (прид.) 	 Англиски: tight NEXT_MEANING Англиски: tense 		 затегнато јаже 			 затезен прид. затезна Пример: затезна камата	затегнат, прид
http://www.makedonski.info/show/затегнатост/ж	 	 Вид збор: Именка, женски род 	 Слично со: тензија (ж.) 	 Англиски: tension 		 Затегнатоста во салата растеше. NEXT_MEANING Се чувствуваше затегнатост во нивните контакти. 				затегнатост, ж
http://www.makedonski.info/show/затегне/св	 затегнат 	 Вид збор: Глагол, свршен 	 Слично со: напне (св.) NEXT_MEANING Слично со: одолжи (св.) NEXT_MEANING NEXT_MEANING 	 Англиски: tighten Албански: shtrëngojë NEXT_MEANING Англиски: stretch Албански: zgjas NEXT_MEANING Англиски: tighten Албански: shtrëngojë, tensionoj NEXT_MEANING Англиски: stretch Албански: zgjas, zvarrit 	 Преносно значење 	 Малку ги затегна дизгините на коњот и тој застана. NEXT_MEANING Не забораваше да ги затегне жиците на своето тамбурче. 		Изведенки	 1. затегнува несв. (се) затегнуваатNEXT_MEANING 2. затегнување ср. глаг. им. 	затегне, св
http://www.makedonski.info/show/затежи/св	 затежат 	 Вид збор: Глагол, свршен 	 	 Англиски: weigh 		 Ми затежија торбите. NEXT_MEANING Ранецот му затежи. 			 затежува несв. затежуваат Ми (ти, ми...) затежува.	затежи, св
http://www.makedonski.info/show/затекне/св	 затекнат 	 Вид збор: Глагол, свршен 	 Слично со: затече (св.) 	 Англиски: find 			 Слично со: затече (св.) 			затекне, св
http://www.makedonski.info/show/затемели/св	 (се) затемелат 	 Вид збор: Глагол, свршен 	 Слично со: втемели (св.) 	 Англиски: base 					 1. затемелува несв. (се) затемелуваатNEXT_MEANING 2. затемелување ср. глаг. им. 	затемели, св
http://www.makedonski.info/show/затемелувач/м	 мн. затемелувачи 	 Вид збор: Именка, машки род 	 Слично со: втемелувач (м.) 	 Англиски: founder 			 Слично со: втемелувач (м.) 			затемелувач, м
http://www.makedonski.info/show/затемнее/св	 затемнеат 	 Вид збор: Глагол, свршен 	 	 Англиски: darken 			 			затемнее, св
http://www.makedonski.info/show/затемнение/ср	 мн. затемненија 	 Вид збор: Именка, среден род 	 	 Англиски: darkening 	 Архаизам 					затемнение, ср
http://www.makedonski.info/show/затемнет/прид	 затемнетиот 	 Вид збор: Придавка 	 	 Англиски: darkened 			 			затемнет, прид
http://www.makedonski.info/show/затемни/св	 затемнат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING Спротивно од: завидели (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: darken Албански: errësoj NEXT_MEANING Англиски: darken Албански: errësoj NEXT_MEANING Албански: errët NEXT_MEANING Албански: errësoj NEXT_MEANING Албански: errësirë 	 Безлично 	 Затемни небото и набрзо заврна пороен дожд. NEXT_MEANING Таа затемни во лицето, одеднаш остаре. 	 		 затемнува несв. (се) затемнуваат	затемни, св
http://www.makedonski.info/show/затемнување/ср	 	 Вид збор: Именка, среден род 	 NEXT_MEANING 	 Англиски: eclipse Албански: errësim, eklips NEXT_MEANING Албански: errësi, hije 	 Астрономија NEXT_MEANING Медицина 	 Тој имаше мало затемнување на белите дробови. 	 			затемнување, ср
http://www.makedonski.info/show/затепа/св	 затепаат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: beat Албански: fillon të rrah NEXT_MEANING Англиски: fight Албански: rrah, ndeshem 		 Човекот се сврте и го затепа кучето крвнички. NEXT_MEANING Таткото одвај се воздржа да не го затепа палавиот син. 			 затепува несв. (се) затепуваат	затепа, св
http://www.makedonski.info/show/затепка/св	 затепкаат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: stutter Албански: bëlbëzon NEXT_MEANING Англиски: stutter Албански: bëlbëzon, rrëfen me ndërprerje 		 Жената несигурно ја затепка приказната. 	 		 затепкува несв. затепкуваат	затепка, св
http://www.makedonski.info/show/затера/св	 затераат 	 Вид збор: Глагол, свршен 	 Слично со: гони (несв.) NEXT_MEANING NEXT_MEANING Слично со: тера (несв.) 	 Англиски: drive Албански: vozis NEXT_MEANING Англиски: pursue Албански: ndjek NEXT_MEANING Англиски: continue Албански: vazhdoj 		 Овчарот ги затера овците на пасење. 		 затерува несв. (се) затеруваат	 затерува несв. (се) затеруваат	затера, св
http://www.makedonski.info/show/затести/св	 (се) затестат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING Слично со: згусти (св.) , збие (св.) 	 Англиски: dirty Албански: fëlliq NEXT_MEANING Англиски: thicken Албански: trash NEXT_MEANING Англиски: thicken, jam Албански: trash 	 Преносно значење NEXT_MEANING Преносно значење 	 Маглата се затести уште повеќе. 	 		 1. затестува несв. (се) затестуваатNEXT_MEANING 2. затестување ср. глаг. им.	затести, св
http://www.makedonski.info/show/затетерави/св	 (се) затетерават 	 Вид збор: Глагол, свршен 	 	 Англиски: totter 			 		 1. затетеравува несв. (се) затетеравуваатNEXT_MEANING 2. затетеравување ср. глаг. им. 	затетерави, св
http://www.makedonski.info/show/затече/св	 затечат 	 Вид збор: Глагол, свршен 	 Слично со: тече (несв.) NEXT_MEANING Слично со: затекне (св.) NEXT_MEANING 	 Англиски: flow Албански: rrjedh NEXT_MEANING Англиски: find Албански: gjej NEXT_MEANING Англиски: find Албански: gjej 		 Дождот не затече на нива. NEXT_MEANING Ја затеков разбудена. NEXT_MEANING Тој ги затекол децата како берат сливи. 	 Слично со: тече (несв.) 		 1. затечува несв. затечуваатNEXT_MEANING 2. затечување ср. глаг. им.	затече, св
http://www.makedonski.info/show/затечен/прид	 затечени 	 Вид збор: Придавка 	 NEXT_MEANING Слично со: изненаден (прид.) 	 NEXT_MEANING Англиски: caught 		 Тој не му е вистински син, туку е затечен од првиот брак на жена му. 				затечен, прид
http://www.makedonski.info/show/зативне/св	 зативнат 	 Вид збор: Глагол, свршен 	 	 Англиски: calm down 			 		 1. зативнува несв. зативнуваатNEXT_MEANING 2. зативнување ср. глаг. им. 	зативне, св
http://www.makedonski.info/show/затилен/прид	 затилниот 	 Вид збор: Придавка 	 	 			 			затилен, прид
http://www.makedonski.info/show/затилник/м	 мн. затилници 	 Вид збор: Именка, машки род 	 Слично со: тил (м.) 	 Англиски: back of head Албански: zverk 	 Анатомија NEXT_MEANING Дијалектен збор 		 Слично со: тил (м.) 			затилник, м
http://www.makedonski.info/show/затилница/ж	 мн. затилници 	 Вид збор: Именка, женски род 	 	 			 			затилница, ж
http://www.makedonski.info/show/затилок/м	 мн. затилоци 	 Вид збор: Именка, машки род 	 Слично со: затилник (м.) 	 Англиски: back of head Албански: zverk, qafë 	 Анатомија NEXT_MEANING Дијалектен збор 		 Слично со: затилник (м.) 			затилок, м
http://www.makedonski.info/show/затина/несв	 затинаат 	 Вид збор: Глагол, несвршен 	 	 Англиски: plug 					 затинање ср. глаг. им. 	затина, несв
http://www.makedonski.info/show/затир/м	 	 Вид збор: Именка, машки род 	 	 Англиски: annihilation 						затир, м
http://www.makedonski.info/show/затисне/св	 затиснат 	 Вид збор: Глагол, свршен 	 	 Англиски: seal 			 		 1. затиснува несв. затиснуваатNEXT_MEANING 2. затиснување ср. глаг. им. 	затисне, св
http://www.makedonski.info/show/затишие/ср	 (едн.) 	 Вид збор: Именка, среден род 	 NEXT_MEANING NEXT_MEANING 	 Англиски: silence Албански: heshtje, pushim NEXT_MEANING Англиски: hush Албански: pushim, qetësim NEXT_MEANING Англиски: slow down Албански: heshtje, pushim 	 Воен термин NEXT_MEANING Економија NEXT_MEANING Преносно значење 	 По два дена невидено невреме настапи затишје. NEXT_MEANING Ветрот стивна, завладеа затишје. 	 		 затишје ср.	затишие, ср
http://www.makedonski.info/show/затишти/св	 затиштат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING 	 Англиски: press Албански: mundon NEXT_MEANING Англиски: torment Албански: torturon NEXT_MEANING Англиски: save Албански: ruaj 	 Преносно значење NEXT_MEANING Преносно значење 	 Го затишти нешто човекот, но тој не се отвори да каже. 	 		 затиштува несв. затиштуваат	затишти, св
http://www.makedonski.info/show/затка/ж	 мн. затки 	 Вид збор: Именка, женски род 	 Слично со: тапа (ж.) 	 Англиски: plug 			 Слично со: тапа (ж.) 			затка, ж
http://www.makedonski.info/show/заткае/св	 заткаат 	 Вид збор: Глагол, свршен 	 	 Англиски: weave 			 	 4. заткајување ср. глаг. им.	 1. заткава несв. заткаваатNEXT_MEANING 2. заткавање ср. глаг. им.NEXT_MEANING 3. заткајува несв. заткајуваатNEXT_MEANING 4. заткајување ср. глаг. им.	заткае, св
http://www.makedonski.info/show/заткулисен/прид	 заткулисни 	 Вид збор: Придавка 	 Слично со: скриен (прид.) 	 Англиски: behind the scene 			 Слично со: скриен (прид.) 		 заткулисно прил. Пример: Тие заткулисно врбуваат сојузници.	заткулисен, прид
http://www.makedonski.info/show/затлачи/св	 затлачат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Албански: mbulon me rërë NEXT_MEANING Англиски: silt up Албански: lloçavet, bëhet baltë 		 Од невремето нивата се затлачи. 	 		 1. затлакува несв. (се) затлакуваатNEXT_MEANING 2. затлакување ср. глаг. им.NEXT_MEANING 3. затлачува несв. (се) затлачуваатNEXT_MEANING 4. затлачување ср. глаг. им.	затлачи, св
http://www.makedonski.info/show/затлее/св	 затлеат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Албански: fillon të digjet NEXT_MEANING Албански: fillon të ligështohet 		 Човекот затлеа во затворот. 	 		 затлева несв. затлеваат	затлее, св
http://www.makedonski.info/show/затлејува/несв	 затлејуваат 	 Вид збор: Глагол, несвршен 	 Слично со: затлева (несв.) 	 Англиски: smoulder 						затлејува, несв
http://www.makedonski.info/show/затне/св	 затнат 	 Вид збор: Глагол, свршен 	 Слично со: заптиса (св.) Спротивно од: отне (св.) NEXT_MEANING 	 Англиски: plug Албански: mbyll, zë NEXT_MEANING Англиски: clog Албански: bllokohet, pengohet 		 Се затна одводот од кадата. NEXT_MEANING Од провев му се затна едното уво. 	 Слично со: заптиса (св.) Спротивно од: отне (св.) 		 1. затнува несв. (се) затнуваатNEXT_MEANING 2. затнување ср. глаг. им. 	затне, св
http://www.makedonski.info/show/затоа/сврз	 	 Вид збор: Сврзник 	 Слично со: зашто (сврз.) 	 Англиски: because 			 Слично со: зашто (сврз.) 			затоа, сврз
http://www.makedonski.info/show/затоа/прил	 	 Вид збор: Прилог 	 	 Англиски: that's why 			 			затоа, прил
http://www.makedonski.info/show/затокми/св	 затокмат 	 Вид збор: Глагол, свршен 	 Слично со: подготви (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: prepare Албански: përgatit shpejt e shpejt NEXT_MEANING Англиски: prepare Албански: përgatit, rregullohem NEXT_MEANING Англиски: prepare Албански: përgatit NEXT_MEANING Англиски: prepare Албански: përgatit shpejt e shpejt 		 Мајката го затокми својот син за свечениот ден. NEXT_MEANING Од кога го затокми куферот, уште не заврши? 		 2. затокмување ср. глаг. им. 	 1. затокмува несв. (се) затокмуваатNEXT_MEANING 2. затокмување ср. глаг. им. 	затокми, св
http://www.makedonski.info/show/затолчи/св	 затолчат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: grind Албански: shtyp, dërmoj NEXT_MEANING Англиски: grind Албански: grij shpejt e shpejt NEXT_MEANING Англиски: beat Албански: bie, godas NEXT_MEANING Англиски: beat up Албански: rrah 	 Преносно значење 	 Жената затолчи афион во аванот. 		 2. затолчување ср. глаг. им. 	 1. затолчува несв. затолчуваатNEXT_MEANING 2. затолчување ср. глаг. им. 	затолчи, св
http://www.makedonski.info/show/затопи/св	 затопат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING Слично со: растопува (несв.) NEXT_MEANING Слично со: растопува (несв.) 	 Англиски: soak Албански: zhyt NEXT_MEANING Англиски: melt Албански: shkrin NEXT_MEANING Англиски: melt Албански: shkrihet 		 Сонцето го затопи мразот по улиците. NEXT_MEANING Силниот оган го затопи парчето маст во тавата. 	 		 затопува несв. (се) затопуваат	затопи, св
http://www.makedonski.info/show/затоплен/прид	 затоплениот 	 Вид збор: Придавка 	 	 		 затоплени односи 				затоплен, прид
